YEAR,QUARTER,UNIT,iceland_pgdp,hard_peg_pgdp_weighted,hard_peg_pgdp_simple,crawl_tight_pgdp_weighted,crawl_tight_pgdp_simple,managed_float_pgdp_weighted,managed_float_pgdp_simple,free_float_pgdp_weighted,free_float_pgdp_simple,freely_falling_pgdp_weighted,freely_falling_pgdp_simple,dual_market_pgdp_weighted,dual_market_pgdp_simple
1999,1,Percentage of Nominal GDP (%),-3.859365861105328,2.606840965229007,-0.8844595679326573,1.3601962140038342,-0.12679409863535654,0.14332762139229047,0.9951627618553448,-0.694529870178471,-2.2250837652588684,3.3803056049817823,1.2307687279942738,NA,NA
1999,2,Percentage of Nominal GDP (%),-4.389572692865005,0.264060880716678,1.2874978497347973,2.550017757658822,0.9598668771170136,-5.971174481717971,-0.7883917357233221,0.32196992854239964,0.6459132934424584,-2.347487538418712,5.567524268853513,NA,NA
1999,3,Percentage of Nominal GDP (%),-18.98123116122299,-1.4381396558386927,-0.7788896913868938,0.4798014002392017,-0.7334402306939503,1.824752192758432,2.9598080539083345,-1.4459331610668358,-1.3848721609467929,-0.16716914459070223,-0.13006264077004,NA,NA
1999,4,Percentage of Nominal GDP (%),1.486937940490206,-0.20301590578970033,0.2207566309766478,1.121047611346484,0.5916926932884313,-2.165792132971969,0.3782254034312081,-1.568504159223585,-2.710950532144231,-0.14235032785073254,0.07598037158722594,NA,NA
2000,1,Percentage of Nominal GDP (%),6.870556621306949,2.606840965229007,1.5018913913057657,-0.6667686408518053,-0.10432297900773832,-5.971174481717971,-0.21099606197798793,-2.916741575603704,-0.5319190285072946,-0.03683498818673307,-3.7108204849653244,NA,NA
2000,2,Percentage of Nominal GDP (%),-19.50591976851392,-2.0368108530660063,1.0832573890797574,2.550017757658822,-0.2420841593237141,3.7647410297406143,3.15911426128825,-0.00160211341532782,0.7715104570318247,-0.31265549842428264,-0.8311530737201763,NA,NA
2000,3,Percentage of Nominal GDP (%),-6.105478086945048,1.1859112186485812,2.091003621874953,2.550017757658822,0.7212315312739984,-0.10462000269028604,1.1567474374943991,-1.2813216166217924,-1.538860640934212,-0.1078122408359596,-0.1618552118643246,NA,NA
2000,4,Percentage of Nominal GDP (%),-8.799719437003493,-0.564636989828729,1.0517799471200944,2.550017757658822,1.0210558007069632,-4.4142659625852305,3.2393124229488897,-2.1024735330103126,-0.5194560465653726,-2.094874771935644,-1.2381982390466513,NA,NA
2001,1,Percentage of Nominal GDP (%),-3.1621091482286143,2.606840965229007,-0.27887523463903857,0.8413273709162301,0.3804636811118049,4.383362647772773,3.2393124229488897,-2.176470460456458,-0.407769882891847,4.255071590178004,1.3560603049524258,NA,NA
2001,2,Percentage of Nominal GDP (%),-2.701950472025247,-2.003146776193817,0.8947413410624238,0.8860659884504386,-1.6668421894929215,4.383362647772773,3.059654623768595,-1.5442200954391163,1.6174511167135035,0.5970204703347327,-0.07273529701927184,NA,NA
2001,3,Percentage of Nominal GDP (%),-0.20258479897638548,-3.580066347021343,-0.4960393569532927,2.0325315495741614,1.9795295536440916,4.111096876018105,3.2383952249714425,-0.7290528772610222,-0.7752983383455276,1.4760188728312962,1.5705842264910277,NA,NA
