YEAR,QUARTER,UNIT,iceland_pgdp,eurozone_pgdp_weighted,eurozone_pgdp_simple,soe_pgdp_weighted,soe_pgdp_simple,baltics_pgdp_weighted,baltics_pgdp_simple
1999,1,Percentage of Nominal GDP (%),-3.859365861055444,3.446390712557296,4.962284983186027,2.3423607554097505,3.631107119782569,-6.3659083327214265,-6.370265010624608
1999,2,Percentage of Nominal GDP (%),-4.389572692941438,1.1070193497352756,2.218074704578498,5.417408390703404,10.75834647047851,-2.1497805240001027,-2.3525802850642
1999,3,Percentage of Nominal GDP (%),-18.981231160097973,-0.8340638484992267,-4.210479689447019,6.317246827720346,10.15620361183025,0.04396079360330146,0.5447330813355487
1999,4,Percentage of Nominal GDP (%),1.4869379403250946,-1.2546709840016406,-2.6374994451362537,1.4700228881990933,2.9802291302394543,-4.7974866214019505,-3.4009601725738285
2000,1,Percentage of Nominal GDP (%),6.870556623088854,1.9080524813186412,2.2333608261381666,-1.042746163027265,-1.5441888318105352,-2.0387005707173627,-1.2168075524647008
2000,2,Percentage of Nominal GDP (%),-19.505919769554623,0.9754944677943205,2.7321687278302975,3.657423891731902,6.387215140322125,-4.5619603128102195,-5.424858866416668
2000,3,Percentage of Nominal GDP (%),-6.105478085530689,-1.134676126640144,-0.7657118979319262,-2.501556050098379,-3.7094961190579694,1.060420344872699,1.6908914413238212
2000,4,Percentage of Nominal GDP (%),-8.799719437181476,-2.0957387161941687,-2.3116839492981156,18.001472554212103,26.569860797636956,3.9391181130856996,4.153359347649805
2001,1,Percentage of Nominal GDP (%),-3.162109148269581,0.8941091665254678,2.1120717500984525,0.624986052359749,0.3021061815396922,-4.182799639515955,-3.7474421494756145
2001,2,Percentage of Nominal GDP (%),-2.701950471888282,-0.48213818123600927,0.9263260432273432,-8.082621629050022,-12.940303101196461,3.0787473792436817,3.6190081226514996
2001,3,Percentage of Nominal GDP (%),-0.2025847989799636,-2.616085149885713,-4.2127794765112565,5.373602723994161,7.198660302712624,-1.0818674583909833,-0.35547715524503776
