YEAR,QUARTER,UNIT,iceland_pgdp,eurozone_pgdp_weighted,eurozone_pgdp_simple,soe_pgdp_weighted,soe_pgdp_simple,baltics_pgdp_weighted,baltics_pgdp_simple
1999,1,Percentage of Nominal GDP (%),1.8650976241683364,1.1134830517713035,2.659904406662169,0.5831194124061176,1.1950456474765057,-4.303656647302753,-5.78953494897443
1999,2,Percentage of Nominal GDP (%),7.743356011133379,2.735925155428313,3.840919760780132,1.0525586314034834,3.367185262149023,-0.1689038169338626,-0.3921572246987808
1999,3,Percentage of Nominal GDP (%),2.911872710131374,0.9391548682342111,-0.22757381210437772,0.16285905266315628,0.13541674281014932,-1.4037528621949036,-1.569605430541594
1999,4,Percentage of Nominal GDP (%),2.714547934090403,0.7767349167179395,-1.61395284529974,0.8624052159771292,2.5571076651998226,0.26952801127595816,0.41794554451886234
2000,1,Percentage of Nominal GDP (%),10.69389020385553,5.571036310852087,2.993768224139477,-1.031321759243139,-1.4190003729922958,-0.056886442832809185,-0.19675838483160674
2000,2,Percentage of Nominal GDP (%),8.68645930432085,1.932387357309831,2.063546808440059,0.13582022974758107,0.6212372865894555,-2.191801222276362,-1.7221853025546228
2000,3,Percentage of Nominal GDP (%),6.478955886860183,0.43766901870773317,-0.8258964625433188,0.4549962230756061,1.6326572682502403,0.09167719957926246,0.14337942295988998
2000,4,Percentage of Nominal GDP (%),2.9871836626191004,0.799021099774135,1.1141376365423459,0.3717548623473252,0.6446636478973192,1.1427654916058132,1.5165689496114902
2001,1,Percentage of Nominal GDP (%),2.4185480675652706,1.2754782032241083,1.2667278550186032,2.091069092319194,4.076577336618941,-0.5764074791859781,-0.7523134562550504
2001,2,Percentage of Nominal GDP (%),-0.13301910032786882,1.5380606444469413,1.7839103942522543,0.5586861484743213,1.3827065518992854,0.2923104826232382,0.12174959147720771
2001,3,Percentage of Nominal GDP (%),-0.19233351980570737,-0.6872860041729125,0.3023457694101526,0.3502359234274331,0.848148481257748,0.3527624264676917,0.41726741718889393
2001,4,Percentage of Nominal GDP (%),-4.4714446450516085,0.10321236366353799,-1.0317399662736626,-0.062373785647669225,-0.571508318091099,-0.6215691339968468,-0.7009866260595413
2002,1,Percentage of Nominal GDP (%),3.4111347164627603,2.335009584462666,1.7935159599682298,-0.1072327002684074,0.027858063376740683,-0.36838672136979167,-0.4535957881968945
2002,2,Percentage of Nominal GDP (%),-0.4315895820176003,0.7334882353001454,0.40365551314083015,-0.29512078102914463,-0.5450430610858609,-0.6168936439971879,-0.807765272261038
2002,3,Percentage of Nominal GDP (%),3.5526002348143377,-0.3555832131158629,0.849931779143961,-0.04817738665126565,-0.060084566373717285,0.29684377287906477,0.38436609287672735
2002,4,Percentage of Nominal GDP (%),2.475056114187594,0.5609404729286455,-0.32352839461535055,-0.1083270976583385,-0.43674150312429794,-0.24963034441580773,-0.35286773199778604
2003,1,Percentage of Nominal GDP (%),4.733002794295214,1.2520467961321522,1.103055928078212,0.21207512304969156,0.6487477444905847,-0.025374463396527797,-0.02765235441051897
2003,2,Percentage of Nominal GDP (%),3.0887062357161605,2.055510465595197,2.327876196728738,0.2648290766479494,0.5385775273853773,-0.5729078013350476,-0.7410261986221682
2003,3,Percentage of Nominal GDP (%),4.849843131962551,0.8919652701603535,0.6050069280726764,0.210370320591227,0.401569043771371,-0.3453842770940229,-0.4724445522379343
2003,4,Percentage of Nominal GDP (%),7.394364856067898,1.2447118106148267,-0.7525677990725648,0.16496126856094245,0.7046678323342213,-0.04383181615330276,-5.889118672243569e-4
2004,1,Percentage of Nominal GDP (%),16.71485185860398,2.3257997899607656,3.297757029329533,3.9002196545475347,7.289296953475244,0.08758493224097573,0.1009369730945485
2004,2,Percentage of Nominal GDP (%),1.4358013928390596,3.7142812731404415,3.254343450595157,3.6902552956506205,6.83850433927657,0.12442322212248651,0.1348701988124294
2004,3,Percentage of Nominal GDP (%),9.453210469728752,-0.2850975654559692,0.6057589917132373,3.76527326547311,6.951448926749411,-0.09812636434568846,-0.1216544330702713
2004,4,Percentage of Nominal GDP (%),10.266343091500902,-1.3237176238133121,-1.7056078333991906,4.603089582841221,9.030259667671844,0.460270694875331,0.5441095127914636
2005,1,Percentage of Nominal GDP (%),11.113369003026168,2.9657212426393196,0.8223354680786543,35.16651695218263,67.33814725892685,6.913163824580735,9.147244654250429
2005,2,Percentage of Nominal GDP (%),11.124597254637157,-0.009338530202881171,-3.4773034031596715,33.7823085906495,65.12671847742148,6.0258817916733305,8.150834919881413
2005,3,Percentage of Nominal GDP (%),28.207083522221566,-4.816519006618983,-3.9660009064862263,33.181622882249265,63.991274011588615,0.4262856943495964,0.6550942610569263
2005,4,Percentage of Nominal GDP (%),24.867212780869874,-0.23727695029173934,-1.0207057889354416,32.25650636802831,62.49736989959882,-0.16867105335018245,-0.7126669662381472
2006,1,Percentage of Nominal GDP (%),28.20244812917263,0.11151535434486387,-2.2508340226240873,12.19322333291369,26.423100753637222,0.8797846840194419,1.1164683229598484
2006,2,Percentage of Nominal GDP (%),-13.62247011554538,1.4688320969358113,0.8382229521371297,18.494496313341767,37.0541270079599,0.3280213399591777,0.4005807971292749
2006,3,Percentage of Nominal GDP (%),-2.6389465903235045,-2.785504488988356,-7.2370958541425745,9.120955727322578,19.05324080542653,0.4885508209343495,0.34590053743589727
