YEAR,QUARTER,UNIT,iceland_pgdp,hard_peg_pgdp_weighted,hard_peg_pgdp_simple,crawl_tight_pgdp_weighted,crawl_tight_pgdp_simple,managed_float_pgdp_weighted,managed_float_pgdp_simple,free_float_pgdp_weighted,free_float_pgdp_simple,freely_falling_pgdp_weighted,freely_falling_pgdp_simple,dual_market_pgdp_weighted,dual_market_pgdp_simple
1999,1,Percentage of Nominal GDP (%),-6.556196209763421,-0.5356779239009584,-0.8575387003933157,-1.4595743979097304,-1.99090763346334,0.6538745200694824,-0.6067367282032441,-0.5176796981933758,0.5568188511382998,2.961925028376504,-2.3981780769450407,-0.7776117561216376,-0.7776117561216376
1999,2,Percentage of Nominal GDP (%),1.9761532541351534,-4.153474094270544,-2.64079541384623,1.8509415501643005,-0.09319907533397839,4.277038644702105,2.8542324739356686,0.22843859226947108,-1.339820623026318,-1.0033926542257992,0.8339694682664199,-0.5900294818717849,-0.5900294818717849
1999,3,Percentage of Nominal GDP (%),2.7928224281377054,0.09969218320232578,0.17073565989069192,2.9302125610729073,-0.34744757515645697,-2.664756102741713,-1.080205866819271,0.020407502704696174,-1.3687836481705464,3.3520804001675084,-3.3123510906344977,0.7568850852137999,0.7568850852137999
1999,4,Percentage of Nominal GDP (%),-14.25930574550395,-3.507940743821396,-1.4173272140605935,-2.244034511835517,-4.397499270169804,2.7524062917773553,-0.93343554273389,-0.7949713291990581,-1.6955977449658977,7.643604572212257,0.5260174546935503,0.8810778987931187,0.8810778987931188
2000,1,Percentage of Nominal GDP (%),-15.434556010442012,-5.480192725999576,2.147429022429077,-0.6900821773416097,-1.1633497497262215,-0.21265823062411324,0.5827052733902518,3.03130391048398,2.0684435096491347,2.9828743731373506,8.810311174450653,-0.6652406339771645,-0.6652406339771645
2000,2,Percentage of Nominal GDP (%),-9.867479495109615,-0.7795678128519326,0.3878240248741941,0.7225280186239234,-1.1665206025983141,-2.988586639326689,-1.1222353646022203,-2.144623858100572,-2.9173988406221327,-2.275667606568253,-0.6390055788196707,0.9275238585369407,0.9275238585369407
2000,3,Percentage of Nominal GDP (%),-4.412673376203971,-3.0115885269259914,-0.7030947690456509,-0.2344431425495125,-0.7020892291091175,3.7698607382067513,-0.21433522377677372,-1.859953365261004,-1.0541689508131034,0.026538397744235363,0.534663814581321,1.2948014996354476,1.2948014996354476
2000,4,Percentage of Nominal GDP (%),2.2099799078054922,-3.115627420559867,-2.4809102815043755,0.06059394587999037,-2.174504938135855,2.486953231605965,-1.7284183197607943,0.4665301042901587,1.1307543932307123,-5.712390114446839,-4.573989393187059,0.7607176227615869,0.7607176227615869
2001,1,Percentage of Nominal GDP (%),-4.496344319604292,-5.796582311347339,1.7605293327871065,-0.4827869874308937,0.7224373238636704,-7.061565419141293,-1.179132693127943,-0.12343554836659469,-0.3272571595097444,-0.05922719085305508,-0.27923165816059153,NA,NA
2001,2,Percentage of Nominal GDP (%),7.8931186639796325,0.22296912841576866,0.21914874598555187,0.4672508435951843,1.3910805475104258,-3.282552310213636,2.3049194792949415,0.044144127708332065,2.9223207063234122,4.365028522218339,1.425478647003714,NA,NA
