YEAR,QUARTER,UNIT,iceland_pgdp,hard_peg_pgdp_weighted,hard_peg_pgdp_simple,crawl_tight_pgdp_weighted,crawl_tight_pgdp_simple,managed_float_pgdp_weighted,managed_float_pgdp_simple,free_float_pgdp_weighted,free_float_pgdp_simple,freely_falling_pgdp_weighted,freely_falling_pgdp_simple,dual_market_pgdp_weighted,dual_market_pgdp_simple
1999,1,Percentage of Nominal GDP (%),-3.859365861105328,3.707714299856454,-0.8844595679326573,1.3601962140038342,-0.12679409863535654,0.14332762139229036,0.9951627618553447,-0.6945298701784709,-2.2250837652588684,3.3803056049817823,1.2307687279942738,NA,NA
1999,2,Percentage of Nominal GDP (%),-4.389572692865005,0.2640608807166784,1.2874978497347973,5.744502940878985,0.9598668771170135,-14.344530691458075,-0.7883917357233221,0.3219699285423997,0.6459132934424584,-2.3474875384187115,6.210605939542538,NA,NA
1999,3,Percentage of Nominal GDP (%),-18.98123116122299,-1.4381396558386919,-0.7788896913868938,0.4798014002392019,-0.7334402306939503,1.8247521927584314,2.9598080539083345,-1.4459331610668358,-1.3848721609467929,-0.16716914459070226,-0.13006264077004,NA,NA
1999,4,Percentage of Nominal GDP (%),1.4869379404902061,-0.20301590578970038,0.2207566309766478,1.1210476113464838,0.5916926932884313,-2.165792132971969,0.3782254034312081,-1.568504159223585,-2.710950532144231,-0.14235032785073254,0.07598037158722594,NA,NA
2000,1,Percentage of Nominal GDP (%),6.870556621306949,11.368253931276348,1.5018913913057657,-0.6667686408518052,-0.10432297900773832,-10.347985405400747,-0.21099606197798793,-2.9167415756037034,-0.5319190285072946,-0.03683498818673311,-9.190294776738664,NA,NA
2000,2,Percentage of Nominal GDP (%),-19.50591976851392,-2.0368108530660067,1.0832573890797574,2.595875264913762,-0.2420841593237141,3.7647410297406148,3.15911426128825,-0.0016021134153279988,0.7715104570318247,-0.31265549842428264,-0.8311530737201763,NA,NA
2000,3,Percentage of Nominal GDP (%),-6.105478086945048,1.1859112186485812,2.091003621874953,3.8727874616392635,0.7212315312739984,-0.10462000269028601,1.1567474374943991,-1.2813216166217924,-1.538860640934212,-0.10781224083595961,-0.1618552118643246,NA,NA
2000,4,Percentage of Nominal GDP (%),-8.799719437003493,-0.5646369898287296,1.0517799471200944,2.5937296131990557,1.0210558007069632,-4.414265962585231,3.47802882453451,-2.1024735330103126,-0.5194560465653726,-2.094874771935644,-1.2381982390466513,NA,NA
2001,1,Percentage of Nominal GDP (%),-3.1621091482286143,2.677972850885311,-0.27887523463903857,0.84132737091623,0.3804636811118049,7.366600264965967,3.9547180300684057,-2.176470460456458,-0.407769882891847,4.297154833966809,1.3560603049524258,NA,NA
2001,2,Percentage of Nominal GDP (%),-2.701950472025247,-2.0031467761938164,0.8947413410624238,0.8860659884504387,-1.6668421894929215,5.215680348422385,3.059654623768595,-1.5442200954391165,4.13291752894193,0.5970204703347327,-0.07273529701927184,NA,NA
2001,3,Percentage of Nominal GDP (%),-0.20258479897638548,-3.834602669923887,-0.4960393569532927,2.032531549574162,1.9795295536440916,4.111096876018105,3.2383952249714425,-0.7290528772610222,-0.7752983383455276,1.4760188728312962,1.5705842264910277,NA,NA
2001,4,Percentage of Nominal GDP (%),-23.61451279333867,0.5490737792854682,0.9876202389215979,-1.9202175949635116,1.9107878746829514,3.0669111063139716,0.48197718095602865,-2.6957686578473434,-0.5187516638659083,1.0580673923542745,0.732515366991165,NA,NA
2002,1,Percentage of Nominal GDP (%),3.338099282384656,1.3220105661968515,-12.953956670092198,0.9799315336309269,-0.6353686097746609,-1.1186506641897083,2.400262529935281,-1.2060298351757541,0.1649800870035344,2.180453080035485,1.8352042863570013,NA,NA
2002,2,Percentage of Nominal GDP (%),-15.419728963592899,-4.776580518208515,-18.256224233828828,0.9667856357261503,1.477559362301532,3.4655356198848377,1.08593170228642,-3.1963185661820908,-2.041934004257871,2.3351667135469634,1.7095775775812967,NA,NA
2002,3,Percentage of Nominal GDP (%),-6.346484305817068,-3.5918033919008514,-4.044179808499071,0.5654677270971181,1.153017674261929,-4.0828136997392885,-0.39890584438963433,-1.2516484704428354,1.638368739245279,0.644501460501547,0.4303993309366613,NA,NA
2002,4,Percentage of Nominal GDP (%),12.29920200086639,-2.4778672059557083,-3.310913920365326,-0.3075779755469714,0.5119415086181163,-1.9135946014157044,1.7394484444531373,-2.301495972295787,-1.000376003118425,1.3798307004108834,1.876173721129571,NA,NA
2003,1,Percentage of Nominal GDP (%),-6.062778831623799,-1.1271083612365929,2.7732771833628274,0.5043005325629787,0.59039563160403985,1.409897707938851,1.7837542976734782,-0.6632590556384813,0.12170543887517052,-0.15791156952106825,-0.5094693708063932,NA,NA
2003,2,Percentage of Nominal GDP (%),-30.82192350389656,-2.4264688661412475,-1.5916032533184348,1.1697438138156833,1.7319840636192456,1.540633585757861,1.7762070841439994,-2.889610720795557,-2.8213504460173984,1.5104440514315758,1.5104440514315758,NA,NA
2003,3,Percentage of Nominal GDP (%),-32.246477156202545,1.5926735357526636,-0.7507044187545454,0.8794485818557156,2.0639613823897003,-7.931809341389834,-1.6770207471191778,-1.14710729128615,-0.7154843927150838,7.633478323215908,7.633478323215908,NA,NA
2003,4,Percentage of Nominal GDP (%),-36.06082284909119,-0.6149567506986954,-8.272783733869453,0.6921375086924906,1.2706016863638399,-5.6253750484237415,-2.360576077376885,-3.359244285999442,-3.018848265434863,-3.4128387744371684,-3.4128387744371684,NA,NA
2004,1,Percentage of Nominal GDP (%),-36.304184761169886,-0.8114104543739888,-4.3425826652013555,0.8589849745649266,2.0786843135246293,-3.3841120493144,-0.7270382212440454,-3.988914393254052,-2.7996009025057336,1.0476241381153455,1.0476241381153455,NA,NA
2004,2,Percentage of Nominal GDP (%),-27.19604784019296,-0.14216472441110983,-10.151882408048928,0.9684444220738453,0.30393819350200263,-2.542211633354826,0.7279232075924416,-4.077504636550113,-3.1027872346327885,-1.218664813726014,-1.218664813726014,NA,NA
2004,3,Percentage of Nominal GDP (%),-49.37812900830336,-0.7385276222904179,7.8250953936161185,0.3177093335201276,3.3854006157491012,4.348267773107509,-1.4403397230746424,-1.9792597994916772,-1.513691786709398,7.800167477328202,7.800167477328202,NA,NA
2004,4,Percentage of Nominal GDP (%),-81.2513801108863,-1.3185833065567898,-11.179390218858694,2.302317242930843,2.6941031446459496,2.3354275548684145,-4.896563245042323,-4.810032128087954,-0.848677554831501,-0.20311080228766903,-0.20311080228766903,NA,NA
2005,1,Percentage of Nominal GDP (%),-70.27782586779485,0.4868890951762613,-1.295790841529873,0.6453322065261127,6.877123055622176,-2.2378338751461206,-2.409952806409463,-2.1245381394392018,-1.2894470127171325,-3.593374019180471,-3.593374019180471,NA,NA
2005,2,Percentage of Nominal GDP (%),-109.43180517454556,-3.0462499678493598,0.5290593460066154,-0.7263548537401915,5.612790396356704,1.3280187822606508,-3.3033253816910513,-2.3747137469863437,-2.0831367012216644,-0.8927637314734088,-0.8927637314734088,NA,NA
2005,3,Percentage of Nominal GDP (%),-35.833945937591835,-2.9555035132722685,-6.506001163409059,-0.3873397765462669,6.537369448693407,4.162578855395824,-0.6807461671251402,-1.4172470797752705,-0.021290399770043322,-1.0127288578901483,-1.0127288578901483,NA,NA
2005,4,Percentage of Nominal GDP (%),-73.50922337800574,2.098233700010213,-5.003979928822907,2.9834401606746104,10.006898341102426,-5.922883998013868,-4.162726843664984,-4.771699204548936,-2.606064293745228,2.951700087183958,2.951700087183958,NA,NA
2006,1,Percentage of Nominal GDP (%),-29.564338355519265,-0.3798953795357951,0.5378184866983057,-0.06403904628246054,2.8942526351110516,4.490691036313999,-0.35822203336943725,-2.7350007046207407,-3.2767764197782827,5.852532755250082,5.852532755250082,NA,NA
2006,2,Percentage of Nominal GDP (%),-84.18604513887865,-1.8744246648786784,-7.137067919747971,1.220208664151326,6.415778637702731,6.344596247264607,-0.1679895456486025,-4.828768930532164,-2.8274417491980968,12.805216193052917,12.805216193052917,NA,NA
2006,3,Percentage of Nominal GDP (%),-54.78260012931367,0.24676416229050357,1.2645853521757933,-2.04471460921437,-0.3048933524666891,-2.137247609554316,-1.1727121015697788,-1.0978537229368963,-0.7896432344631996,3.9524761792730265,3.952476179273027,NA,NA
2006,4,Percentage of Nominal GDP (%),-90.47403241689939,-3.4380768444766465,-13.861340778372414,0.01457406824370615,3.048672830735874,4.386729116324657,-1.8312579203037724,-5.706982551374516,-4.2522241673211,-0.3204104839206592,-0.3204104839206592,NA,NA
2007,1,Percentage of Nominal GDP (%),59.57441347393326,-3.34361080311125,-7.799587085044061,-1.4027264745831871,4.847394859837542,4.364285992645423,3.239474281415498,-4.693010047680533,-2.392924002000433,0.8039268735747691,0.8039268735747691,NA,NA
2007,2,Percentage of Nominal GDP (%),37.10437119068574,-3.364087415354874,-4.024551963350134,-1.0238115327809394,5.485706406339242,-0.002288484693391232,2.252508221392677,-4.3322801098742705,-2.736016577302985,-4.296198954723285,-4.296198954723285,NA,NA
2007,3,Percentage of Nominal GDP (%),94.99724718925563,-1.297550957358282,-11.812836825006123,-0.30719799100446854,2.337690804489542,-1.1719033995036783,6.564261725816046,1.748011554252594,1.4401256824487463,-3.6588979502441417,-3.6588979502441417,NA,NA
2007,4,Percentage of Nominal GDP (%),-29.507026869853302,3.5315081216613784,0.217095800747029,-1.4488641303486107,5.115767418582514,-5.376472544737264,-0.6340422610841725,-6.383243744229128,-0.01324465747737185,-0.6665034763825008,-0.6665034763825008,NA,NA
2008,1,Percentage of Nominal GDP (%),-91.02169004482563,-0.26667711416901263,-1.5981994785396825,0.5662290752586223,0.11131506437372173,-6.847000771271883,-3.6106512761494542,-1.7003159692338592,-1.0002396425628968,-0.2594485517125406,-0.14082486862865265,NA,NA
2008,2,Percentage of Nominal GDP (%),-57.01158314910031,-1.2527794498029434,-0.9573561586612019,-0.26933737767417576,-0.194759857818835,-5.9796963317834,-0.842316076943689,-5.5649157390285655,-4.201282013188271,0.31109803191457414,0.1688594489575048,NA,NA
2008,3,Percentage of Nominal GDP (%),20.47847556818003,-2.6695973780065394,3.4436125356034593,1.9488702325783116,0.21664784421776676,-2.9745602084264724,1.7019695877546466,-2.09638392643841,0.5193947336233705,-2.235341457115917,-1.2133105579533452,NA,NA
2008,4,Percentage of Nominal GDP (%),-7.1158730834313015,-3.594520319898853,1.4566177056046201,2.274682738431524,1.3970432341695873,-5.907041227177797,1.1684924294724417,-0.37232255075274995,4.184244228031992,-3.5857080417683345,-1.7240416882953118,NA,NA
2009,1,Percentage of Nominal GDP (%),-26.39369368378049,-3.1505867362526234,4.7313615257612405,0.06817797891576911,0.005633908707616479,1.817402517647576,0.6017639191961724,0.9312046975007909,-1.0508158930295644,-2.00482952352559,-0.207283856050001,NA,NA
2009,2,Percentage of Nominal GDP (%),8.089709426730778,-2.5499266598820265,4.8237028093494425,-0.21472737084455745,-0.2783579303825951,0.2875028884607406,2.282976387972048,-0.11473554498783195,-4.566407725523111,-3.0362141878610993,-3.0362141878610993,NA,NA
2009,3,Percentage of Nominal GDP (%),-9.96687427015206,-1.676416257234043,3.556100605856469,-1.1911007687043822,-0.49266827586886075,-3.968493413534446,-2.654969559464616,0.6033414323363958,-3.085348598238239,-1.8747394127107035,-1.8747394127107033,NA,NA
2009,4,Percentage of Nominal GDP (%),-11.827314168188895,-1.457381765856143,4.812484349433331,-0.44883048277306314,0.34828633612263454,-2.786993533078304,-1.8846757411247048,-3.2310587457925575,-4.940561260990607,-7.174340341890524,-7.174340341890524,NA,NA
2010,1,Percentage of Nominal GDP (%),3.189609187151902,-0.40513410077258705,0.8277605606491065,-2.3549942116773326,0.9593797268151993,-1.646347579962809,-0.5233976146693747,-3.618586519392722,-6.417654823119673,0.1907063268786002,0.10848483670491345,NA,NA
2010,2,Percentage of Nominal GDP (%),9.169177346102444,-2.7350093450471276,-3.2843481022620247,0.4983177659793167,2.4570757885613843,-2.2785905011335505,-0.6958466960677604,-3.1245810539045054,-3.905776172740641,-0.5499580794240593,-0.31809586940336543,NA,NA
2010,3,Percentage of Nominal GDP (%),-0.2843214666065965,-0.18442854182788107,-2.280962726462997,-0.39623961485629955,3.0195678236680705,-2.325299435849392,-0.5304141560924975,-2.675033098320423,-1.4287132885661697,-0.931252572412428,-0.931252572412428,NA,NA
2010,4,Percentage of Nominal GDP (%),1.192481048880332,-0.9482380283923524,-3.256810383021309,-1.5123629375429843,1.6621307763850175,-1.8727014066221128,-1.3781450752714481,-2.1024075684074726,-1.9371562221160623,-3.7199832852102386,-3.719983285210239,NA,NA
2011,1,Percentage of Nominal GDP (%),-5.565155018012514,-2.7111228554697266,-0.5821358021587113,-1.1023353704544798,-2.858080005463664,-0.6787150208226326,-0.10308944826513307,-2.353168991027061,-4.233740425560005,-1.5022892682281328,-2.975079672894992,NA,NA
